status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang,subjectivity,polarity,Analysis
1.25e+18,233039234.0,2020-04-02 03:13:35+00:00,dnyadav,"World politics accusing #China for #CoronaVirus is fine on one hand. On the other hand reaching out to them to see how they could medically control it would be need of the hour and prudence. If we can save human lives even at some cost payable to China, let us do it
@narendramodi",Twitter for Android,,,,False,False,228403,0,IN,"Mumbai, India",city,6580,3328,,2011-01-02 03:17:39+00:00,False,en,0.24375,0.07291666666666667,Anger
1.25e+18,379575694.0,2020-04-02 03:14:20+00:00,iammahendiran,"I am following this thread, India has other social diseases, deadlier than #COVID19 @PuneetVuneet https://t.co/bWAQ31BHmF",Twitter for iPhone,,,,False,False,1606,0,IN,"Viluppuram, India",city,247,281,,2011-09-25 05:57:33+00:00,False,en,0.18055555555555555,-0.030555555555555558,Fear
1.25e+18,75009882.0,2020-04-02 03:18:39+00:00,TaruniGandhi,"We are working with other orgs. to reach out to a wider network of resources for the underserved. Use the dashboard and start solving!
Link: https://t.co/KO5oqS6L6B
#SolveSmallDentBig #SolveNinja #ReapBenefit #CivicMuscle #FightAgainstCorona #COVID_19 #bengaluru #coronalockdown https://t.co/PCyMd2hnoP",Twitter for Android,,,,True,False,258,0,IN,"Chandigarh, India",city,243,654,,2009-09-17 13:20:27+00:00,False,en,0.375,-0.15625,Fear
1.25e+18,1.12e+18,2020-04-02 03:21:14+00:00,journalistshubh,"70 of 87 #COVID_19 patients in #AndhraPradesh attended #TablighiJamaat in #Delhi: CM #JaganmohanReddy 

#NizamuddinMarkaj #AndhraFightsCorona #Corona
@AndhraPradeshCM 

https://t.co/wetSuPw9sb",Twitter for Android,,,,False,False,2361,0,IN,"Indore, India",city,35,293,,2019-04-25 06:58:39+00:00,False,en,0.0,0.0,Sad
1.25e+18,1018901522.0,2020-04-02 03:21:21+00:00,KMariyanka,@ManMundra @richaanirudh We Shall over come.. We will n We Can kick the butt of #Coronavirus #COVID19,Twitter for Android,,,,False,False,3040,0,IN,"Bengaluru South, India",city,1535,4996,,2012-12-18 03:30:33+00:00,False,en,0.0,0.0,Sad
1.25e+18,2336701370.0,2020-04-02 03:21:25+00:00,SoulVersified,"Hey God Give us strength to fight against #Coronavirus, Only your blessing can make it possible
#Ramnavmi #Ramayan #RamNavami2020 #FightAgainstCorona #CoronaKoHaranaHai #ChineseVirus19 #ChinaLiedPeopleDie #tirthankarinvestments https://t.co/KL3v81lWgX",Twitter for Android,,,,True,False,83812,0,IN,"New Delhi, India",city,2410,600,,2014-02-10 13:40:08+00:00,False,en,1.0,0.0,Sad
1.25e+18,1351954592.0,2020-04-02 03:21:41+00:00,dastanjannat,These illiterate fools still don't realise the gravity of the situation. Please ask them if they are okay if their areas are sealed and cut off from the rest of the city till this #CoronaVirus problem is fixed. https://t.co/CBqcMkWS80,Twitter for iPhone,,,,False,False,8186,0,IN,"New Delhi, India",city,4449,3241,,2013-04-14 14:10:21+00:00,False,en,0.35,0.3,Anger
1.25e+18,317642024.0,2020-04-02 03:22:15+00:00,ReapBenefit,"Watch: @WHO has given example of India to the world in fight against #Covid19 &amp; praises PM @narendramodi  that, the way India is taking steps to fight against corona its worthwhile. Foods 4 poor, Indians r at home to stop transmission of #corona ,mny countries shud do like this???? https://t.co/T0rprCeUWw",Twitter for Android,,,,False,False,1617,2,IN,"Bengaluru South, India",city,1185,290,,2011-06-15 07:30:40+00:00,False,en,0.55,0.04999999999999999,Anger
1.25e+18,257394747.0,2020-04-02 03:22:32+00:00,PramodChturvedi,Do you know? Some people may get infected with #COVID19 without feeling sick or developing any symptoms. #FactCheck https://t.co/ZxEr1oLwmR,Twitter for Android,,,,False,False,3305,0,IN,"Rajendra Nagar, India",city,2105,1945,,2011-02-25 09:45:43+00:00,False,en,0.8571428571428571,-0.7142857142857143,Fear
1.25e+18,281454157.0,2020-04-02 03:25:00+00:00,Joys0608,"Coronavirus: Global death toll surpasses 45,000 #Coronavirus https://t.co/oBSTQPg1X8",Twitter for Android,1.25e+18,22355311.0,ManMundra,False,False,8113,1,IN,"New Delhi, India",city,141,560,,2011-04-13 09:46:56+00:00,False,en,0.0,0.0,Sad
1.25e+18,1.02e+18,2020-04-02 03:25:19+00:00,ManishJain29186,"My Humble Appeal to My Country Fellows - Please Please Please Don't PANIC. Time has come show your depth - EMPATHY, COMPASSION &amp; SOLIDARITY of this Situations.
#TogetherWeCAN #COVID19 @NBirenSingh @PMOIndia @AmitShah @WHO @MoHFW_INDIA @KirenRijiju @dhruv_rathee @ndtv @IndiaToday",Twitter for Android,,,,False,False,91,0,IN,"Mumbai, India",city,55,133,,2018-07-12 12:29:14+00:00,False,en,0.4,-0.2,Fear
1.25e+18,19407546.0,2020-04-02 03:25:39+00:00,Vishwas_IN,"@anuragkashyap72 Inh logoko defend kar rahe ho tum. Jaha pura desh #coronavirus se lad rha he yeah log aapas me hi lad k khush h. 
Inh se pucha ki kyu kiya to bolte Hume laga #CAA_NRC k docs k liye aaye the. me to khud #Indore ka hu par this is really not acceptable. Anything? https://t.co/kNFlenLs01",Twitter for Android,,,,True,False,5404,0,IN,"Mumbai, India",city,446,428,,2009-01-23 18:57:23+00:00,False,en,0.2,-0.1,Fear
1.25e+18,369476117.0,2020-04-02 03:36:53+00:00,Ashoke_Raj,"#RamaNavami 2020, No-one there for a common prayer at #Bhubaneswar Rama Mandir,?ÿ?ÿthanks to the devotes for their concern about #CaronaPendamic #COVID19 @Siba_TNIE @NewIndianXpress @XpressOdisha https://t.co/jTT1HsbGly",Twitter for iPhone,,,,False,False,5762,2,IN,"New Delhi, India",city,4223,1768,,2011-09-07 12:32:45+00:00,False,en,0.5,-0.3,Fear
1.25e+18,87248587.0,2020-04-02 03:37:54+00:00,joypghosh,"@rameshlaus In India people are depressed to see the numbers increasing towards #covid_19 but the fact is, the more you test the more you know so India should conduct #covid_19 test as much as possible",Twitter for iPhone,,,,True,False,2246,1,IN,"Mumbai, India",city,442,148,,2009-11-03 18:17:23+00:00,False,en,0.6666666666666666,0.3333333333333333,Anger
1.25e+18,19407546.0,2020-04-02 03:39:04+00:00,Vishwas_IN,The Hi Tech Chinese Police is able to detect possible #coronavirus infected people in market place. This is another level altogether. Kudos ?????¬?????¬?????¬ https://t.co/KPxU0yKfx1,Twitter for Android,,,,True,False,5404,0,IN,"Mumbai, India",city,446,428,,2009-01-23 18:57:23+00:00,False,en,0.5416666666666666,0.16666666666666666,Anger
1.25e+18,3603443959.0,2020-04-02 03:39:58+00:00,JSPLFoundation,One person can infect 17 other people. And that??s why #Covid19 should not be taken lightly. #coronavirus https://t.co/ugoCcZAKZT,Twitter for iPhone,,,,True,False,1719,9,IN,"Orissa, India",admin,5851,122,,2015-09-18 09:02:39+00:00,False,en,0.5375,0.1375,Anger
1.25e+18,2889455616.0,2020-04-02 03:40:45+00:00,patelankeetd,"Finally Government of India will Give Financial Help for all fishefolks and also relief package for all losses.
 @BDUTT @narendramodi @girirajsinghbjp @historywali @OfficeofUT @AslamShaikh_MLA
#coronavirusindia #21daylockdown #fishing #CoronavirusPandemic #Corona #lockdownindia https://t.co/IBD7dk9wBE",Twitter for iPhone,,,,False,False,4586,0,IN,"Ahmadabad City, India",city,3113,29,,2014-11-04 07:56:40+00:00,False,en,0.5,0.0,Sad
1.25e+18,954109278.0,2020-04-02 03:44:04+00:00,MdRaeesAhamed,What are you waiting for @HMOIndia @AmitShah @PMOIndia @MoHFW_INDIA these so-called anti national mulana??s of #TablighiJamatVirus &amp; few innocent strayed ppl are pelting stones on #doctors &amp; #Police : time to establish law by shooting at site order to these anti national. #COVID19,Twitter for Android,,,,False,False,288,0,IN,"Imphal, India",city,377,443,,2012-11-17 18:46:45+00:00,False,en,0.39999999999999997,0.15,Anger
1.25e+18,132994590.0,2020-04-02 03:45:08+00:00,Aj7ankit,Taliban says @AP report on a ceasefire in #CoronavirusPandemic hit areas is misinterpreted https://t.co/IeS9bBh9sN,Twitter for Android,,2915766225.0,anuragkashyap72,True,False,739,0,IN,"Haveli, India",city,169,368,,2010-04-14 18:47:45+00:00,False,en,0.0,0.0,Sad
1.25e+18,289850135.0,2020-04-02 03:46:25+00:00,tanmay__das,Watch this short video and learn how to protect yourself against #COVID19 via @WHO https://t.co/qvSJwkUVpe,Twitter for Android,,,,False,False,10819,0,IN,"Bhubaneshwar, India",city,760,459,,2011-04-29 09:46:31+00:00,False,en,0.3,0.0,Sad
1.25e+18,52013234.0,2020-04-02 03:47:01+00:00,shailfilm,Air India crew diagnosed #coronavirus positive in Mumbai. https://t.co/gtZXFx1i2n,Twitter for Android,,,,False,False,12108,0,IN,Supertech Capetown,poi,3248,95,,2009-06-29 09:50:25+00:00,False,en,0.5454545454545454,0.22727272727272727,Anger
1.25e+18,1.08e+18,2020-04-02 03:47:08+00:00,AbbasLesnar2,"May the SHARANG, the divine weapon of Lord Ram defeat the new demon #COVID19. #Ramnavmi #JaiSriRam https://t.co/idhMNrGqBF",Twitter for Android,1.25e+18,102268884.0,rameshlaus,False,False,12682,0,IN,"Bengaluru, India",city,31,87,,2018-12-29 03:20:36+00:00,False,en,0.45454545454545453,0.13636363636363635,Anger
1.25e+18,57281768.0,2020-04-02 03:47:57+00:00,sanjaybhutiani,Beware of super spreaders #coronavirus #superspreader https://t.co/6yyORimYdD,Twitter for iPhone,,,,False,False,8598,1,IN,"Mumbai, India",city,723,1252,,2009-07-16 08:37:06+00:00,False,en,0.6666666666666666,0.3333333333333333,Anger
1.25e+18,16418528.0,2020-04-02 03:50:08+00:00,ePandu,"A few lessons learnt in the past few days! WA Forward! 

#CoronavirusOutbreak #coronavirusindia #CoronaUpdates https://t.co/J4IFdTXzsf",Tweetbot for Mac,,,,True,False,8095,0,IN,"Sreebhumi, Kolkata",neighborhood,5842,816,,2008-09-23 12:49:02+00:00,False,en,0.15,-0.25416666666666665,Fear
1.25e+18,575973918.0,2020-04-02 03:54:28+00:00,lastfishrmanbom,Superb and lovely positive thread on #Coronavirus. Thanks You @drkamnakakkar https://t.co/Qp05fOQDds,Twitter for Android,1.24e+18,575973918.0,lastfishrmanbom,False,False,259,1,IN,"Colaba, Mumbai",neighborhood,778,704,,2012-05-10 03:26:04+00:00,False,en,0.6238636363636364,0.4818181818181818,Anger
1.25e+18,127827443.0,2020-04-02 03:54:50+00:00,prabal_twit,"""Coronavirus: Global death toll surpasses 47,000"" #Coronavirus https://t.co/tt7I46EmsV",Twitter for iPhone,,,,False,False,472,0,IN,"Raipur, India",city,278,1206,,2010-03-30 10:41:12+00:00,False,en,0.0,0.0,Sad
1.25e+18,1.02e+18,2020-04-02 03:56:22+00:00,amitabhprevi,"3 more #COVID?¬19 cases in #Maharashtra; tally goes up to 338: Health official

https://t.co/OmwhBC7hi4 

#Sakal #SakalNews #viral #ViralNews #SakalMedia #news #Corona #CoronavirusOutbreak  #COVID2019india #CoronaInMaharashtra #COVID19Pandemic",Twitter for iPhone,,,,True,False,15883,1,IN,"Gurgaon, India",city,1547,373,,2018-07-30 12:20:03+00:00,False,en,0.5,0.5,Analytical
1.25e+18,135082357.0,2020-04-02 03:56:48+00:00,surajpadmasali,"Hi Sir, Efforts of #TRSGovernment to control #coronavirus is getting waste looking at the people #irresponsability, if we use #governmentschools #hostels #functionalhalls as a backup we can prevent ifection to other patents @KTRTRS @trspartyonline @TelanganaHealth @narendramodi",Twitter for iPhone,,,,False,False,1290,0,IN,"Ahmadabad City, India",city,493,1454,,2010-04-20 08:33:21+00:00,False,en,0.1875,-0.1625,Fear
1.25e+18,8.55e+17,2020-04-02 04:00:15+00:00,thebaaghcorbett,"We need to change our habits otherwise nature will force us to do so like this.
#corona #covid_19 #china #stayhomestaysafe #govegan @ Kota, Rajasthan https://t.co/eqHoEI1OLR",Instagram,,,,False,False,141,0,IN,"Corbet National Park, India",city,280,5,,2017-04-19 07:18:26+00:00,False,en,0.0,0.0,Sad
1.25e+18,17670329.0,2020-04-02 04:00:59+00:00,sidhant,"A) #COVID19 positive Momins spitting on doctors.
B) Momins attacking health care workers.
C) Momins call for infecting kafirs through tik-tok videos.
D) Inputs suggest ISIS may attack India's forces in peaceful majority areas.
&amp; so on. If this isn't #VirusJihad ,then what is ?",Twitter for Android,,,,True,False,4285,5,IN,"New Delhi, India",city,16549,990,,2008-11-27 05:10:34+00:00,False,en,0.5227272727272727,0.23863636363636365,Anger
1.25e+18,135515846.0,2020-04-02 04:03:10+00:00,AmarendraM,#Coronavirus Outbreak: Beijing can be prosecuted under international laws for 'under-reporting' virus threat - Firstpost @realDonaldTrump  @UN   @narendramodi  https://t.co/4TLfPPdyvB,Twitter for Android,,,,False,False,7612,0,IN,"Mylapore Tiruvallike, India",city,494,535,,2010-04-21 14:30:58+00:00,False,en,0.0,0.0,Sad
1.25e+18,298461442.0,2020-04-02 04:06:51+00:00,PrashantGorai,"These Jehadis are pelting stones on health workers and by spinning they are spreading  #biojihad  . Really are burden on any civil society.  
#CoronaJihaad 
#coronavirus https://t.co/3avue7Y1WP",Twitter for Android,,,,False,False,403,0,IN,"New Delhi, India",city,204,306,,2011-05-14 10:48:00+00:00,False,en,0.2,0.2,Anger
1.25e+18,885347341.0,2020-04-02 04:09:21+00:00,kritesh_rocks,"@gauravkapur Indore mein jo Doctor gaye the screening ke liye, woh #Covid19 se bhi zyada khatarnak the. These doctors are the subject of abuse today. ??????¯????",Twitter for Android,,,,False,False,453,3,IN,"Bengaluru South, India",city,542,123,,2012-10-16 21:22:13+00:00,False,en,0.3333333333333333,-0.16666666666666666,Fear
1.25e+18,545110987.0,2020-04-02 04:10:40+00:00,LangaMahesh,"First Covid-19 positive case in Arunachal Pradesh. 
The new positive case is also related to Tablighi Jamaat congregation at Nizamuddin Markaz.

Source: News live

#Coronavirusupdate #Covid_19 #coronanews?? https://t.co/hWBtcNDymA",Twitter for iPhone,,,,True,False,13948,10,IN,"Daskroi, India",city,24370,792,,2012-04-04 13:02:58+00:00,True,en,0.4631313131313131,0.16287878787878787,Anger
1.25e+18,2205300924.0,2020-04-02 04:10:52+00:00,rav26051,"Coronavirus India Live News Updates: 67-yr-old from Ambala is Haryana's 1st Covid casualty

#CoronaUpdate #coronavirusdeutschland #COVID2019india #Covid_19 #Nizzamudinidiots #NizamuddinMarkaz #NizamuddinCoronaCases https://t.co/pHQGbb3juX",Twitter for Android,,,,False,False,31281,0,IN,"New Delhi, India",city,1028,850,,2013-11-20 17:34:39+00:00,False,en,0.5,0.13636363636363635,Anger
1.25e+18,85306437.0,2020-04-02 04:13:36+00:00,SakalMediaNews,"Did the attackers on doctors all over tasted police laatis like card players, drinkers in remote villages and bike riders on roads #HyderabadLockdown #coronavirus",Twitter for Android,,,,False,False,432,0,IN,"Maharashtra, India",admin,120496,10,,2009-10-26 12:47:27+00:00,False,en,0.2,-0.1,Fear
1.25e+18,1.17e+18,2020-04-02 04:13:49+00:00,ManojGu54228860,"""Coronavirus: Global death toll surpasses 47,000"" #Coronavirus https://t.co/HcWBBSk776",Twitter for Android,,,,False,False,96,0,IN,"Rajendra Nagar, India",city,5,56,,2019-09-15 19:56:02+00:00,False,en,0.0,0.0,Sad
1.25e+18,49931437.0,2020-04-02 04:14:13+00:00,Rajan_Medhekar,"Wish you a very?ÿhappy?ÿand prosperous Rama Navami. May this auspicious occassion of Ram Navami bring lot of positivity, peace and harmony in your life.?ÿHappy?ÿRam Navami.??????

#happyramnavami #ayodhya
#ramlala #indiafightscorona #socialdistancing2020 #covid_19 #gowel #scooter https://t.co/LCXFk49y7K",Twitter for Android,,,,False,False,1522,1,IN,"Greater Noida, India",city,1199,672,,2009-06-23 09:22:17+00:00,False,en,0.0,0.0,Sad
1.25e+18,17830429.0,2020-04-02 04:14:44+00:00,sakaltimes,"In Ramayan Ram ji Obey His King Order And become An Idol For Us.... Let's Obey  @narendramodi ji's order of Lockdown To save humanity And Tell Everyone In world We Belong From holy Land Of Ram's India.... happy Ramnavami Everyone
#CoronaLockdownIndia #COVID19 https://t.co/6tlgJDza2Y",Twitter for Android,,,,False,False,325,0,IN,"Maharashtra, India",admin,19722,11,,2008-12-03 05:54:15+00:00,False,en,1.0,0.8,Analytical
1.25e+18,238804430.0,2020-04-02 04:15:58+00:00,rockstartiwari,"Bad news from punjab #Coronadeath Padma Shri Nirmal Singh, 62  Gurbani singer died of #coronavirus in #Punjab today morning. Nirmal Singh was a former ''Hazuri Raagi''at #Goldentemple. He died in #Amritsar,becoming Punjab's fifth #COVID-19 victim.
#COVID19Pandemic",Instagram,,,,False,False,211,0,IN,"Kota, India",city,145,692,,2011-01-16 02:46:39+00:00,False,en,0.2388888888888889,-0.2583333333333333,Fear
1.25e+18,123479661.0,2020-04-02 04:16:34+00:00,YearOfMonk,"This is how big sharks like @MahindraRise exploit young researchers brain. PGI Dr. Rajeev Chauhan, Ass Prof invented low cost ventilator, got it patented and Mahindra approached him and copied the idea within 48 Hours. Such a shame on name of CoronaVirus @anandmahindra #COVID19 https://t.co/dvy98xoyhE",Twitter for Android,,,,False,False,10185,8,IN,"Guwahati, India",city,2565,340,,2010-03-16 06:34:01+00:00,False,en,0.325,0.025,Anger
1.25e+18,74676824.0,2020-04-02 04:21:20+00:00,rkvyas,"Keep your ""thinking"" so high that no one can even ""think"" of thinking like you. #nCorona #COVID19 @ Bangalore, India https://t.co/bs3WfE6KC4",Twitter for Android,,,,False,False,14477,0,IN,"Jaipur, India",city,1602,236,,2009-09-16 07:30:26+00:00,False,en,0.5399999999999999,0.16,Anger
1.25e+18,118285825.0,2020-04-02 04:24:25+00:00,d_moinak,Former hazuri raagi of #goldentemple #padmashri award winner sardar  @nirmalsingb passes away after being found positive of #COVID19. He came back to India in feb from abroad n also went to various places in India for #keertan ..God bless his pious soul..,Twitter for iPhone,1.25e+18,96101258.0,gauravkapur,False,False,102621,0,IN,"Kolkata, India",city,456,995,,2010-02-28 05:17:38+00:00,False,en,0.2690909090909091,0.045454545454545456,Anger
1.25e+18,1.02e+18,2020-04-02 04:25:32+00:00,tnec_IN,will @corona beer brand change it's name? #coronabeer #justwondering #coronavirus,Instagram,,,,False,False,16,0,IN,"Itanagar, India",city,155,0,,2018-07-09 18:23:39+00:00,False,en,0.0,0.0,Sad
1.25e+18,1.1e+18,2020-04-02 04:25:36+00:00,logKyaBolenge,"Day 9: Scary trend of rise in cases of #COVID19 being observed in Maharashtra, Kerala, TN ans Delhi as cases mount to 2000 and above. What is one state doing wrong or the other one, right? #coronainindia #Data #lockdownindia https://t.co/FjWSg6LqFD",Twitter for Android,,,,False,False,54,1,IN,"New Delhi, India",city,4,47,,2019-02-28 14:54:03+00:00,False,en,0.5821428571428571,-0.16785714285714287,Fear
1.25e+18,117099802.0,2020-04-02 04:25:36+00:00,gkpgeo,Chatted with a few bright young minds from my neighbourhood. I am happy to know about this generation??s clarity on #SocialDistancing #handwashing &amp; #StayHomeSaveLives &amp; to pick up the relevant &amp; correct information about #covid19 &amp; #Corona on social media. #IndiaFightsCornona https://t.co/18wLBIBX4j,Twitter for Android,,,,False,False,1189,0,IN,"Hayathnagar, India",city,129,622,,2010-02-24 14:48:30+00:00,False,en,0.5444444444444444,0.3055555555555555,Anger
1.25e+18,531338835.0,2020-04-02 04:26:09+00:00,NilsPatel_,"Dear @TMCaTweetAway #Temple bell which is installed obove on #footpath open for public 24/7
same time can be infected by #COVID19 which can good for transmitting #disease have a check 
@AUThackeray @CMOMaharashtra 

Add: Near Vashnavi Hospital, Bhagat kanwarram Rd, #ThaneEast https://t.co/oSGYYBBX9a",Twitter for Android,,,,False,False,24462,0,IN,"Gujarat, India",admin,289,353,,2012-03-20 13:45:27+00:00,False,en,0.3383333333333334,0.15999999999999998,Anger
1.25e+18,1.22e+18,2020-04-02 04:27:52+00:00,GOWEL_Official,"'Singapore prepared for a pandemic crisis for 17 Years After SARS, when the sun was shining?? #chinaoriginvirus #CoronavirusOutbreak @anuraag_saxena @StratNewsGlobal https://t.co/GLm9FtIuIW",Twitter for Android,,,,False,False,8,0,IN,"Noida, India",city,8,33,,2020-01-25 10:31:16+00:00,False,en,0.0,0.0,Sad
1.25e+18,232123359.0,2020-04-02 04:28:12+00:00,LetMeTelluhh,"#PadmaShri awardee #NirmalSinghKhalsa has passed away on Thursday, a day after being diagnosed with #coronavirus.

https://t.co/vxEcwy2e7w 

#Sakal #SakalNews #viral #SakalTimes #news #Corona #CoronavirusOutbreak #COVID19Pandemic #COVID?¬19 #COVID19 #COVID2019india https://t.co/N7PFlQlexr",Twitter for Android,,,,False,False,193,0,IN,"Puranpur, India",city,19,109,,2010-12-30 08:56:41+00:00,False,en,0.0,0.0,Sad
1.25e+18,957642816.0,2020-04-02 04:28:58+00:00,journalistjaya,Mahanga is proud of the little angel Soumyashree for her contribution towards CM's relief fund to fight against #COVID19. @CMO_Odisha @Naveen_Odisha @jenapratap66 @PMOIndia #Odisha https://t.co/aEB52Wq21Y,Twitter for Android,,,,False,False,464,1,IN,"Jaipur, India",city,170,329,,2012-11-19 15:35:09+00:00,False,en,0.75,0.30625,Anger
1.25e+18,75009882.0,2020-04-02 04:29:17+00:00,TaruniGandhi,. @nsitharamanoffc: The government has provided relief for third-party auto insurance policy holders and health insurance policy holders in light of the #Covid19 situation. The relevant notifications are attached below. #IndiaFightsCorona https://t.co/xadn9TiB61,Twitter for Android,,,,False,False,237,1,IN,"Chandigarh, India",city,238,631,,2009-09-17 13:20:27+00:00,False,en,0.8,0.4,Anger
1.25e+18,1.18e+18,2020-04-02 04:29:38+00:00,theprernalife,"#DelhiFightsCorona #DelhiCMReliefFunda @CMODelhi 

#JaiShreeRam #RamNavmi #JaiHanumanJiKi ?????¯
#Fight this #ChinaVirus #COVID19. We are with you because you're with us
#India #Delhi #NationalCapital @AamAadmiParty

(PS : To all the trolls, I have also donated to PM Care as well) https://t.co/KjEemuzcsO",Twitter for iPhone,,,,False,False,384,0,IN,"New Delhi, India",city,12,313,,2019-09-26 16:36:01+00:00,False,en,0.0,0.0,Sad
1.25e+18,176129890.0,2020-04-02 04:29:52+00:00,ksatidass,"A nation without a religion can only win this war.
#FightAgainstCorona #covid19",Instagram,,,,False,False,6379,0,IN,"Bengaluru, India",city,184,573,,2010-08-08 17:13:04+00:00,False,en,0.7,0.4,Anger
1.25e+18,1.18e+18,2020-04-02 04:33:58+00:00,theprernalife,"@CMOMaharashtra, @AUThackeray @PMOIndia @What about lack of personal protective equipment for those in the front line? 
#coronavirus #COVID?¬19 #COVID19Pandemic",Twitter for iPhone,,,,False,False,384,0,IN,India,country,12,313,,2019-09-26 16:36:01+00:00,False,en,0.3,0.0,Sad
1.25e+18,268373837.0,2020-04-02 04:34:28+00:00,tajinder_tippy,"#PadmaShri awardee #NirmalSinghKhalsa has passed away on Thursday, a day after being diagnosed with #coronavirus.

https://t.co/OmwhBC7hi4 

#Sakal #SakalNews #viral #SakalMedia #news #Corona #CoronavirusOutbreak #COVID19Pandemic #COVID?¬19 #COVID19 #COVID2019india https://t.co/phA8RCOy1z",Twitter for iPhone,,,,False,False,12742,0,IN,"Haryana, India",admin,700,446,,2011-03-18 16:54:15+00:00,False,en,0.0,0.0,Sad
1.25e+18,173739796.0,2020-04-02 04:35:18+00:00,vaadhivmanus,"Forget about protective gear nt even surgical masks,gloves r given 2 singareni doctors in coal belt area

@TelanganaCMO nt even providing basic facilities 2 health workers who r in direct contact vth patients during hour of need.
@Eatala_Rajender @KTRTRS
@Collector_MNCL 
#COVID19",Twitter for Android,,,,False,False,1203,0,IN,"Rahuri, India",city,192,172,,2010-08-02 06:52:24+00:00,False,en,0.2625,0.05,Anger
1.25e+18,65673617.0,2020-04-02 04:36:14+00:00,Milan_reports,"@BankofIndia_IN since last two I tried to reach customer service but they still busy I don't know what's going on. I have one small request to bank support team to will provide primary support in lockdown time, to avoid spreading #COVID19.
@RBI @PMOIndia",Twitter for iPhone,,,,False,False,12636,2,IN,"New Delhi, India",city,3118,853,,2009-08-14 16:30:55+00:00,False,en,0.31666666666666665,0.0625,Anger
1.25e+18,75962742.0,2020-04-02 04:38:54+00:00,KunalSarangi,"Care care you probably is not very serious about it, must read for #LockdownLessons 
#carcare #COVID19Pandemic
#CoronavirusOutbreak

https://t.co/Djzsx0vtsw",Twitter for iPhone,,,,False,False,5184,6,IN,"Baharagora, Jharkhand",neighborhood,10706,27,,2009-09-21 05:10:32+00:00,True,en,0.5128205128205128,0.1282051282051282,Anger
1.25e+18,126874315.0,2020-04-02 04:39:16+00:00,mrp440,Doctors risking their lives to treat #Covid19 patients against all odds and in return they get assaulted and possibly infected themselves. Very soon we won??t have many doctors left to treat us anyway ???? https://t.co/iBkYCR92Sz @narendramodi,Twitter for Android,,,,False,False,39,0,IN,"Thane, India",city,0,23,,2010-03-27 07:44:42+00:00,False,en,0.45,0.175,Anger
1.25e+18,1.02e+18,2020-04-02 04:39:54+00:00,amitabhprevi,@shahid_siddiqui Atleast please #condemn and appeal #muslims to #cooperate in fight against #COVID19 https://t.co/7dNPbA063e,Twitter for iPhone,,,,False,False,15883,12,IN,"Gurgaon, India",city,1547,373,,2018-07-30 12:20:03+00:00,False,en,0.0,0.0,Sad
1.25e+18,17830429.0,2020-04-02 04:40:38+00:00,sakaltimes,"The #Onground #Warriors we all Need in these testing times of #Covid19
.
Helping the #Stray #Animals &amp; #Needy during this #lockdown
.
.
Amazing #Work _nikitayadav_ #hope you get all the more #support that you are?? https://t.co/4zCfQcY3J0",Twitter for Android,,,,False,False,325,0,IN,"Maharashtra, India",admin,19702,11,,2008-12-03 05:54:15+00:00,False,en,0.7,0.55,Analytical
1.25e+18,34208984.0,2020-04-02 04:43:23+00:00,BTVI,"The cases in India from 1-1000 reached during Feb 2-March 28 (56 days) . 
the next thousand 1000-2000 crossed during March 29-April 1 (4 days). #StayHome #Lockdown21 #COVID19 #coronavirusindia https://t.co/UkV8rVwzuD",Twitter for Android,,,,False,False,459,2,IN,"Noida, India",city,371071,561,,2009-04-22 06:44:35+00:00,True,en,0.0,0.0,Sad
1.25e+18,62039151.0,2020-04-02 04:44:56+00:00,sakshambahati,"@AUThackeray @CMOMaharashtra @PMOIndia can you manage to convert @oyorooms into Hospitals for the positive patients? 
#CoronaVirus #COVID?¬19",Twitter for Android,,,,False,False,375,0,IN,"New Delhi, India",city,168,97,,2009-08-01 14:04:55+00:00,False,en,0.5454545454545454,0.22727272727272727,Anger
1.25e+18,59416114.0,2020-04-02 04:45:13+00:00,vikramsinghs,"Kritika Roy @Kritikaroy_26 Cyber Security Research Analyst at @IDSAIndia writes on Leveraging Technology to Fight Future Disease Outbreaks 
https://t.co/iSY2T51Bch

#ArtificialIntelligence #BigData #UAV #pandemic #COVID19 #coronavirus",Twitter for Android,,,,False,False,28,0,IN,"Pune, India",city,269,62,,2009-07-23 10:02:13+00:00,False,en,0.125,0.0,Sad
1.25e+18,9.37e+17,2020-04-02 04:46:37+00:00,snehal17992069,"India is paying the price for being a secular country. In the wake of secularism, some people have become more powerful than the country itself. It hurts.  #MarkazCOVIDSpread #MARKAJ_NIZAMMUDIN #CoronavirusOutbreak @rahulkanwal",Twitter for iPhone,,2597666894.0,CMOMaharashtra,False,False,34,0,IN,India,country,31,62,,2017-12-02 20:28:35+00:00,False,en,0.75,0.4,Anger
